id,total_employed,%chg_total_emp
72175,319276,1.004666667
72176,316626,0.992
72177,321164,1
72178,7886586,0.851333333
72179,8037994,0.848
72180,7994424,0.842666667
72181,8100714,0.85
72182,7930880,0.85
72183,7137238,0.837333333
72184,7431936,0.827333333
72185,7646430,0.844
72186,7506176,0.846666667
72187,7676040,0.847333333
72188,7646146,0.838
72189,7815864,0.849333333
72190,7695868,0.851333333
72191,7874354,0.846
72192,7826624,0.836666667
72193,7931970,0.844666667
72194,7848332,0.844
72195,7979712,0.841333333
72196,43209,1
72197,43525,1
72198,43045,1
72199,43789,1
72200,43378,1
72201,41254,1
72202,42701,1
72203,43270,1
72204,43444,1
72205,44155,1
72206,43804,1
72207,43631,1
72208,44541,1
72209,45221,1
72210,45970,1
72211,46727,1
72212,46735,1
72213,47335,1
72214,87788,1
72215,89806,1
72216,89968,1
72217,89502,1
72218,87945,1
72219,78316,1
72220,84839,1
72221,85656,1
72222,83425,1
72223,84641,1
72224,83674,1
72225,83915,1
72226,82564,1
72227,84211,1
72228,84127,1
72229,84723,1
72230,83741,1
72231,85457,1
72232,1051662,1.410666667
72233,1082922,1.411333333
72234,1088818,1.374666667
72235,1092182,1.400666667
72236,1063256,1.418
72237,984436,1.388666667
72238,1041910,1.36
72239,1044480,1.406
72240,1026548,1.420666667
72241,1070582,1.422
72242,1084192,1.392
72243,1077960,1.438666667
72244,1078942,1.446
72245,1112994,1.458
72246,1128912,1.431333333
72247,1119066,1.474
72248,1113238,1.458
72249,1141432,1.466
72250,93477,1
72251,94247,1
72252,93644,1
72253,94456,1
72254,89275,1
72255,83610,1
72256,86258,1
72257,88579,1
72258,87274,1
72259,88731,1
72260,88263,1
72261,90663,1
72262,91378,1
72263,92366,1
72264,93213,1
72265,94045,1
72266,93476,1
72267,95018,1
72268,1049354,1.156666667
72269,1243440,1.056
72270,1283170,1.040666667
72271,1179986,1.101333333
72272,1063276,1.174666667
72273,1094020,1.077333333
72274,1170958,1.051333333
72275,1080940,1.124666667
72276,970754,1.192
72277,1175458,1.084666667
72278,1233042,1.062666667
72279,1154224,1.114
72280,1051344,1.164666667
72281,1257668,1.060666667
72282,1309592,1.040666667
72283,1164388,1.114666667
72284,1032190,1.182666667
72285,1220650,1.081333333
72286,837850,0.477333333
72287,919895,0.476
72288,957925,0.478666667
72289,879166,0.478666667
72290,843864,0.478666667
72291,766588,0.477333333
72292,886736,0.486
72293,849312,0.476
72294,814418,0.475333333
72295,896316,0.474
72296,936674,0.471333333
72297,880073,0.472666667
72298,922834,0.947333333
72299,928001,0.473333333
72300,965527,0.472
72301,906117,0.474666667
72302,882335,0.475333333
72303,955995,0.475333333
72304,4337038,1.096
72305,4417292,1.123333333
72306,4434682,1.105333333
72307,4502368,1.1
72308,4437766,1.100666667
72309,4173810,1.085333333
72310,4320810,1.083333333
72311,4450428,1.076
72312,4444352,1.077333333
72313,4514582,1.088666667
72314,4561252,1.098666667
72315,4647546,1.086
72316,4641514,1.087333333
72317,4722970,1.093333333
72318,4781748,1.104
72319,4826392,1.089333333
72320,4766664,1.093333333
72321,4839196,1.102
72322,293382,1.184
72323,293534,1.196666667
72324,291980,1.213333333
72325,294384,1.198666667
72326,293432,1.182
72327,270828,1.158666667
72328,275514,1.184666667
72329,283294,1.174666667
72330,279258,1.185333333
72331,282936,1.194
72332,283960,1.203333333
72333,265593,0.650666667
72334,269621,0.646666667
72335,273873,0.65
72336,274975,0.649333333
72337,278214,0.642666667
72338,277052,0.640666667
72339,300902,1.193333333
72340,6114180,1.106
72341,6198912,1.102
72342,6212622,1.114666667
72343,6278178,1.106666667
72344,6194374,1.104
72345,5622848,1.095333333
72346,5807824,1.110666667
72347,5986100,1.101333333
72348,5917338,1.106666667
72349,6072572,1.104
72350,6139608,1.115333333
72351,6286644,1.104666667
72352,6288402,1.104666667
72353,6386158,1.098666667
72354,6456120,1.108666667
72355,6536916,1.1
72356,6512084,1.098
72357,6586924,1.099333333
72358,8812824,1.116666667
72359,8924550,1.116
72360,8919460,1.115333333
72361,9061900,1.111333333
72362,8945646,1.110666667
72363,7665892,1.122666667
72364,7985120,1.116
72365,8271850,1.118
72366,8181512,1.136
72367,8475058,1.131333333
72368,8624894,1.132
72369,8897870,1.123333333
72370,8898342,1.115333333
72371,9046078,1.124
72372,9056358,1.128666667
72373,9183076,1.121333333
72374,9068946,1.124666667
72375,9173432,1.129333333
72376,41946,1
72377,43367,1
72378,44964,1
72379,43814,1
72380,42857,1
72381,40591,1
72382,44890,1
72383,43691,1
72384,43781,1
72385,45766,1
72386,47664,1
72387,46412,1
72388,46388,1
72389,47079,1
72390,48325,1
72391,47263,1
72392,46386,1
72393,47938,1
72394,102286,1
72395,113342,1
72396,116564,1
72397,107190,1
72398,102851,1
72399,87165,1
72400,105430,1
72401,99684,1
72402,95988,1
72403,108756,1
72404,115910,1
72405,104761,1
72406,98421,1
72407,113593,1
72408,115992,1
72409,104622,1
72410,98582,1
72411,112153,1
72412,76922,1
72413,77079,1
72414,75635,1
72415,77322,1
72416,78408,1
72417,70368,1
72418,72584,1
72419,75369,1
72420,74916,1
72421,75628,1
72422,75135,1
72423,76829,1
72424,76467,1
72425,78238,1
72426,77618,1
72427,78721,1
72428,77929,1
72429,78175,1
72430,14526928,0.889333333
72431,14715804,0.891333333
72432,14753854,0.892
72433,14935606,0.884
72434,14751826,0.884
72435,12737982,0.904
72436,13033426,0.918
72437,13395482,0.907333333
72438,13280966,0.908
72439,13690730,0.906666667
72440,13921720,0.907333333
72441,14335442,0.901333333
72442,14318172,0.902666667
72443,14549102,0.904666667
72444,14600082,0.907333333
72445,14687928,0.9
72446,14472022,0.906
72447,14560044,0.907333333
72448,118190,1.376
72449,118918,1.334666667
72450,118598,1.345333333
72451,122964,1.328666667
72452,118396,1.374666667
72453,107584,1.358
72454,113204,1.361333333
72455,117634,1.295333333
72456,119270,1.265333333
72457,121814,1.262666667
72458,123080,1.236
72459,129730,1.224666667
72460,124676,1.254
72461,126382,1.244
72462,126448,1.307333333
72463,129332,1.29
72464,124942,1.312
72465,126940,1.272
72466,6720466,0.686666667
72467,6798914,0.688666667
72468,6842620,0.685333333
72469,6925912,0.692
72470,6852638,0.689333333
72471,6101424,0.690666667
72472,6269984,0.695333333
72473,6395318,0.696
72474,6305210,0.694666667
72475,6472422,0.695333333
72476,6591218,0.694666667
72477,6732942,0.696666667
72478,6669146,0.694666667
72479,6787290,0.697333333
72480,6866850,0.694
72481,6917518,0.696666667
72482,6783738,0.694666667
72483,6812258,0.699333333
72484,3756908,1.606
72485,3767818,1.597333333
72486,3746864,1.600666667
72487,3880372,1.566666667
72488,3788798,1.584666667
72489,3348672,1.616
72490,3521868,1.592
72491,3694682,1.568
72492,3642090,1.574666667
72493,3701730,1.568666667
72494,3764050,1.558666667
72495,3951120,1.552
72496,3915058,1.55
72497,3914338,1.558666667
72498,3931418,1.570666667
72499,4107830,1.555333333
72500,3985734,1.58
72501,3991178,1.562
72502,708728,1.142666667
72503,730804,1.135333333
72504,713402,1.138666667
72505,722398,1.132
72506,712990,1.141333333
72507,607628,1.177333333
72508,640052,1.161333333
72509,664228,1.131333333
72510,661740,1.148
72511,686626,1.149333333
72512,695956,1.145333333
72513,706418,1.130666667
72514,702046,1.149333333
72515,724262,1.148
72516,718228,1.176666667
72517,714888,1.170666667
72518,707866,1.162666667
72519,732028,1.16
72520,600396,1.014666667
72521,649488,0.994666667
72522,663438,1.007333333
72523,637972,0.994666667
72524,609230,1.017333333
72525,548680,1.031333333
72526,591376,1.058666667
72527,584472,1.042666667
72528,551482,1.029333333
72529,599346,1
72530,622732,0.990666667
72531,613856,0.999333333
72532,591952,1.018
72533,631852,0.999333333
72534,647686,0.992
72535,625372,1.005333333
72536,590158,1.041333333
72537,624740,1.022666667
72538,368794,1.538666667
72539,373796,1.506666667
72540,377972,1.507333333
72541,381720,1.495333333
72542,370114,1.553333333
72543,315860,1.580666667
72544,326930,1.6
72545,336330,1.605333333
72546,330486,1.645333333
72547,344992,1.586666667
72548,355592,1.563333333
72549,359730,1.572
72550,354312,1.607333333
72551,361908,1.58
72552,364796,1.584666667
72553,367204,1.568666667
72554,360998,1.594
72555,367852,1.554
72556,20835,1
72557,19014,1
72558,16491,1
72559,17990,1
72560,21115,1
72561,16933,1
72562,16803,1
72563,18355,1
72564,20899,1
72565,18491,1
72566,17423,1
72567,17925,1
72568,18327,1
72569,18127,1
72570,18241,1
72571,19107,1
72572,19222,1
72573,18859,1
72574,1171646,1.024
72575,1250386,0.999333333
72576,1244682,0.991333333
72577,1239870,1.006666667
72578,1242550,1.010666667
72579,1149736,0.990666667
72580,1132931,0.562
72581,1136026,0.564
72582,1162604,1.020666667
72583,1272354,0.984
72584,1289644,0.978
72585,1305530,0.991333333
72586,1262798,1.005333333
72587,1354644,0.979333333
72588,1311278,0.996
72589,1287708,1.017333333
72590,1223480,1.042
72591,1325300,1.004
72592,1244122,0.778666667
72593,1268490,0.78
72594,1274940,0.774
72595,1281166,0.778666667
72596,1260562,0.776666667
72597,1082756,0.773333333
72598,1136084,0.782666667
72599,1151862,0.781333333
72600,1132914,0.774666667
72601,1183226,0.771333333
72602,1204524,0.770666667
72603,1222262,0.775333333
72604,1214398,0.775333333
72605,1250948,0.778
72606,1254904,0.774
72607,1253356,0.78
72608,1222876,0.786
72609,1253194,0.787333333
72610,35947,1
72611,36852,1
72612,37870,1
72613,37331,1
72614,35904,1
72615,32863,1
72616,35953,1
72617,35305,1
72618,34147,1
72619,36618,1
72620,37932,1
72621,36443,1
72622,35835,1
72623,37795,1
72624,38526,1
72625,37797,1
72626,35964,1
72627,37392,1
72628,1064534,0.920666667
72629,1071208,0.922666667
72630,1066418,0.941333333
72631,1086112,0.920666667
72632,1082134,0.914
72633,955308,0.926666667
72634,1011292,0.935333333
72635,1055918,0.906666667
72636,1046322,0.906666667
72637,1071922,0.900666667
72638,1091706,0.909333333
72639,1114216,0.9
72640,1109470,0.890666667
72641,1129334,0.89
72642,1130764,0.906666667
72643,1142646,0.897333333
72644,1139888,0.893333333
72645,1151356,0.893333333
72646,68083,1
72647,69564,1
72648,68989,1
72649,68617,1
72650,66437,1
72651,60965,1
72652,63660,1
72653,63912,1
72654,63180,1
72655,63927,1
72656,64280,1
72657,65047,1
72658,64432,1
72659,65457,1
72660,66142,1
72661,66637,1
72662,66626,1
72663,67909,1
72664,48675,1
72665,49972,1
72666,49633,1
72667,50253,1
72668,48767,1
72669,46722,1
72670,48164,1
72671,48889,1
72672,47511,1
72673,48437,1
72674,47775,1
72675,48843,1
72676,47423,1
72677,48194,1
72678,48228,1
72679,49015,1
72680,47766,1
72681,48836,1
72682,46961,1
72683,47569,1
72684,46563,1
72685,46058,1
72686,45602,1
72687,41553,1
72688,43709,1
72689,44330,1
72690,44330,1
72691,45046,1
72692,45056,1
72693,45882,1
72694,45066,1
72695,45806,1
72696,45650,1
72697,46254,1
72698,45831,1
72699,46447,1
72700,1490174,0.884
72701,1519724,0.879333333
72702,1511292,0.884666667
72703,1534990,0.882
72704,1500284,0.881333333
72705,1301516,0.892
72706,1392006,0.877333333
72707,1425804,0.875333333
72708,1387570,0.881333333
72709,1424206,0.884
72710,1428950,0.886666667
72711,1484164,0.878666667
72712,1458540,0.882
72713,1490422,0.880666667
72714,1492626,0.886
72715,1508578,0.882666667
72716,1477080,0.885333333
72717,1502556,0.88
72718,71445,1
72719,72046,1
72720,70457,1
72721,73018,1
72722,72324,1
72723,69563,1
72724,69528,1
72725,72411,1
72726,72489,1
72727,73540,1
72728,73256,1
72729,75035,1
72730,74809,1
72731,75755,1
72732,74324,1
72733,76553,1
72734,75445,1
72735,75395,1
72736,12013488,0.956
72737,12233406,0.954
72738,12371456,0.951333333
72739,12394750,0.946
72740,12313940,0.95
72741,10990932,0.947333333
72742,11425070,0.952666667
72743,11522756,0.95
72744,11425610,0.955333333
72745,11713178,0.956666667
72746,11962090,0.955333333
72747,11452271,0.568666667
72748,12127332,0.948
72749,12369872,0.948
72750,12519306,0.944666667
72751,12505812,0.942666667
72752,12393850,0.944
72753,12539556,0.947333333
72754,326258,0.688666667
72755,319452,0.68
72756,312950,0.696666667
72757,325764,0.687333333
72758,326760,0.679333333
72759,289592,0.665333333
72760,295526,0.694666667
72761,310398,0.686666667
72762,315728,0.682
72763,309288,0.674666667
72764,312200,0.683333333
72765,328186,0.681333333
72766,329052,0.676666667
72767,327722,0.664666667
72768,326866,0.676
72769,341014,0.670666667
72770,343356,0.670666667
72771,339148,0.661333333
72772,167864,0.908
72773,167734,0.914
72774,160272,0.951333333
72775,164496,0.929333333
72776,164158,0.912
72777,151184,0.879333333
72778,151018,0.937333333
72779,159104,0.916
72780,159574,0.894
72781,161268,0.901333333
72782,157940,0.923333333
72783,164388,0.913333333
72784,168836,0.894666667
72785,166644,0.908666667
72786,163542,0.930666667
72787,170252,0.909333333
72788,174174,0.896
72789,173438,0.906
72790,58332,1
72791,58959,1
72792,58601,1
72793,59378,1
72794,58020,1
72795,52758,1
72796,54152,1
72797,56310,1
72798,54872,1
72799,55897,1
72800,55168,1
72801,57034,1
72802,56156,1
72803,57272,1
72804,56508,1
72805,58055,1
72806,57581,1
72807,58730,1
72808,47990,1
72809,48107,1
72810,46168,1
72811,46930,1
72812,45911,1
72813,40121,1
72814,44928,1
72815,45465,1
72816,44430,1
72817,45886,1
72818,45831,1
72819,46229,1
72820,45719,1
72821,46968,1
72822,46850,1
72823,46996,1
72824,46544,1
72825,47225,1
72826,36650,1
72827,36779,1
72828,36387,1
72829,36597,1
72830,36017,1
72831,32353,1
72832,33655,1
72833,33761,1
72834,33337,1
72835,33556,1
72836,34062,1
72837,34135,1
72838,34419,1
72839,34647,1
72840,34144,1
72841,34543,1
72842,33856,1
72843,34209,1
72844,72020,1
72845,73226,1
72846,72726,1
72847,73677,1
72848,72026,1
72849,68639,1
72850,69845,1
72851,71015,1
72852,69577,1
72853,70928,1
72854,69822,1
72855,71135,1
72856,70690,1
72857,72461,1
72858,72635,1
72859,75281,1
72860,75807,1
72861,76291,1
72862,36414,1
72863,38106,1
72864,37839,1
72865,36907,1
72866,35411,1
72867,29139,1
72868,31156,1
72869,32368,1
72870,30319,1
72871,32555,1
72872,32805,1
72873,32624,1
72874,30593,1
72875,32097,1
72876,32005,1
72877,31406,1
72878,29845,1
72879,31657,1
72880,137498,1
72881,150824,1
72882,151307,1
72883,150252,1
72884,142366,1
72885,117295,1
72886,137952,1
72887,142820,1
72888,136297,1
72889,148471,1
72890,150132,1
72891,149020,1
72892,143055,1
72893,156084,1
72894,153864,1
72895,154003,1
72896,146722,1
72897,160520,1
72898,65364,1
72899,65885,1
72900,66092,1
72901,66487,1
72902,66925,1
72903,56765,1
72904,65815,1
72905,67334,1
72906,66987,1
72907,67063,1
72908,67470,1
72909,68685,1
72910,68509,1
72911,68570,1
72912,68696,1
72913,68692,1
72914,66503,1
72915,66794,1
72916,43531,1
72917,44825,1
72918,44529,1
72919,44609,1
72920,43269,1
72921,38372,1
72922,41661,1
72923,41519,1
72924,41476,1
72925,43164,1
72926,42513,1
72927,42380,1
72928,41305,1
72929,42490,1
72930,42660,1
72931,42332,1
72932,41074,1
72933,42556,1
72934,67093,1
72935,67699,1
72936,66185,1
72937,68562,1
72938,67959,1
72939,62796,1
72940,62648,1
72941,65861,1
72942,65419,1
72943,66161,1
72944,64531,1
72945,67099,1
72946,66528,1
72947,67638,1
72948,66247,1
72949,68544,1
72950,68157,1
72951,67755,1
72952,362322,0.666666667
72953,374320,0.667333333
72954,373324,0.65
72955,366110,0.67
72956,358892,0.67
72957,331912,0.661333333
72958,350570,0.646
72959,350512,0.667333333
72960,343566,0.668
72961,354758,0.668666667
72962,354756,0.650666667
72963,353352,0.671333333
72964,346770,0.675333333
72965,359426,0.674666667
72966,361186,0.651333333
72967,357762,0.674666667
72968,354416,0.673333333
72969,366722,0.672
72970,106679,1
72971,107045,1
72972,105362,1
72973,108621,1
72974,107895,1
72975,98625,1
72976,100304,1
72977,104553,1
72978,104643,1
72979,104882,1
72980,104813,1
72981,107618,1
72982,107066,1
72983,108194,1
72984,105034,1
72985,109136,1
72986,108557,1
72987,108739,1
72988,48375,1
72989,49528,1
72990,47643,1
72991,47946,1
72992,48075,1
72993,45383,1
72994,46559,1
72995,47271,1
72996,47880,1
72997,49654,1
72998,48848,1
72999,50286,1
73000,50723,1
73001,52188,1
73002,50963,1
73003,52486,1
73004,53266,1
73005,54655,1
73006,41966,1
73007,43036,1
73008,43678,1
73009,45474,1
73010,42390,1
73011,39548,1
73012,41491,1
73013,42294,1
73014,39186,1
73015,41233,1
73016,42166,1
73017,44312,1
73018,41651,1
73019,43191,1
73020,43660,1
73021,46164,1
73022,42623,1
73023,43735,1
73024,39131,1
73025,40826,1
73026,40867,1
73027,40395,1
73028,39544,1
73029,39127,1
73030,40039,1
73031,39886,1
73032,38918,1
73033,40981,1
73034,41221,1
73035,40883,1
73036,39930,1
73037,41673,1
73038,42546,1
73039,41708,1
73040,40994,1
73041,42740,1
73042,281008,0.790666667
73043,286486,0.792
73044,285676,0.808666667
73045,288960,0.795333333
73046,287664,0.792
73047,269660,0.772
73048,279450,0.810666667
73049,285846,0.788
73050,284008,0.785333333
73051,291310,0.786666667
73052,288274,0.814
73053,291924,0.802
73054,279194,0.81
73055,286790,0.813333333
73056,288334,0.829333333
73057,292382,0.818
73058,300866,0.801333333
73059,305932,0.802
73060,79209,1
73061,81460,1
73062,80448,1
73063,80720,1
73064,79046,1
73065,75302,1
73066,77920,1
73067,80294,1
73068,78746,1
73069,80785,1
73070,81262,1
73071,83372,1
73072,81643,1
73073,82248,1
73074,82468,1
73075,83971,1
73076,82525,1
73077,82203,1
73078,1044078,1.100666667
73079,1048226,1.106666667
73080,1042634,1.121333333
73081,1046798,1.113333333
73082,1030980,1.110666667
73083,922326,1.104666667
73084,955050,1.124
73085,984036,1.128666667
73086,976636,1.130666667
73087,987432,1.142
73088,991584,1.15
73089,1009146,1.144666667
73090,1004010,1.142
73091,1012722,1.148
73092,1019668,1.155333333
73093,1028014,1.14
73094,1026032,1.14
73095,1032116,1.142666667
73096,82360,1
73097,83702,1
73098,82949,1
73099,82475,1
73100,80464,1
73101,72431,1
73102,78680,1
73103,78667,1
73104,78326,1
73105,80098,1
73106,80180,1
73107,81420,1
73108,79998,1
73109,80760,1
73110,80868,1
73111,81373,1
73112,80350,1
73113,81802,1
73114,203518,2.311333333
73115,204226,2.32
73116,201282,2.332666667
73117,211176,2.278
73118,212392,2.226
73119,202430,2.111333333
73120,207456,2.088
73121,213714,2.128666667
73122,207014,2.171333333
73123,203014,2.220666667
73124,202414,2.238666667
73125,205586,2.246
73126,203576,2.196
73127,203844,2.204666667
73128,201630,2.237333333
73129,206868,2.203333333
73130,206288,2.194
73131,208298,2.19
73132,46507,1
73133,47062,1
73134,45647,1
73135,46684,1
73136,46058,1
73137,44233,1
73138,44652,1
73139,46633,1
73140,46524,1
73141,47575,1
73142,46672,1
73143,48319,1
73144,47365,1
73145,47987,1
73146,47451,1
73147,48397,1
73148,47457,1
73149,48369,1
73150,27421,1
73151,27753,1
73152,26628,1
73153,28124,1
73154,28045,1
73155,25535,1
73156,23392,1
73157,25449,1
73158,24766,1
73159,25504,1
73160,24798,1
73161,26196,1
73162,26018,1
73163,27333,1
73164,26400,1
73165,27544,1
73166,27258,1
73167,27625,1
73168,518188,0.775333333
73169,498660,0.513333333
73170,526306,0.773333333
73171,499765,0.510666667
73172,518150,0.772
73173,452505,0.506666667
73174,500532,0.766666667
73175,480868,0.504
73176,503094,0.764
73177,482048,0.503333333
73178,512992,0.768666667
73179,491014,0.5
73180,514468,0.767333333
73181,527452,0.769333333
73182,527864,0.775333333
73183,534954,0.766666667
73184,524260,0.767333333
73185,532712,0.768
73186,912956,0.798
73187,938652,0.796
73188,944258,0.802
73189,944136,0.792666667
73190,929324,0.796
73191,879420,0.775333333
73192,916628,0.780666667
73193,928614,0.789333333
73194,914184,0.786666667
73195,949850,0.786666667
73196,956290,0.786666667
73197,961650,0.79
73198,953744,0.792666667
73199,982792,0.792
73200,993940,0.785333333
73201,992962,0.792
73202,981000,0.795333333
73203,1013170,0.794666667
73204,19231,1
73205,19716,1
73206,19416,1
73207,19001,1
73208,18354,1
73209,16823,1
73210,16573,1
73211,16716,1
73212,16535,1
73213,16767,1
73214,16931,1
73215,17280,1
73216,17750,1
73217,17752,1
73218,18186,1
73219,18250,1
73220,18305,1
73221,18190,1
73222,78055,1
73223,79214,1
73224,78828,1
73225,79474,1
73226,78379,1
73227,68080,1
73228,72444,1
73229,75230,1
73230,74423,1
73231,75748,1
73232,75715,1
73233,76767,1
73234,75323,1
73235,76331,1
73236,76084,1
73237,77439,1
73238,77036,1
73239,78106,1
73240,73053,1
73241,73007,1
73242,72596,1
73243,72324,1
73244,72220,1
73245,62004,1
73246,66827,1
73247,67977,1
73248,68402,1
73249,68515,1
73250,68971,1
73251,70029,1
73252,69984,1
73253,69823,1
73254,69282,1
73255,69932,1
73256,71132,1
73257,70121,1
73258,51796,1
73259,53505,1
73260,53955,1
73261,53175,1
73262,51596,1
73263,44200,1
73264,47976,1
73265,48368,1
73266,47622,1
73267,50560,1
73268,51021,1
73269,50565,1
73270,49847,1
73271,51321,1
73272,51202,1
73273,51404,1
73274,50658,1
73275,52115,1
73276,795816,0.759333333
73277,807302,0.756
73278,803748,0.751333333
73279,814994,0.761333333
73280,781424,0.769333333
73281,698040,0.770666667
73282,731046,0.758
73283,750366,0.764
73284,736258,0.76
73285,748028,0.766666667
73286,745426,0.764
73287,758234,0.768
73288,745936,0.762
73289,765610,0.760666667
73290,765760,0.760666667
73291,776412,0.762
73292,770022,0.758
73293,784986,0.760666667
73294,928884,0.852
73295,936760,0.852666667
73296,927302,0.851333333
73297,950818,0.852666667
73298,946448,0.846666667
73299,867286,0.840666667
73300,900992,0.848
73301,931210,0.846666667
73302,921600,0.846666667
73303,927692,0.85
73304,916912,0.855333333
73305,942896,0.864666667
73306,935210,0.865333333
73307,944092,0.868
73308,934770,0.867333333
73309,959672,0.872
73310,953286,0.869333333
73311,956696,0.875333333
73312,34099,1
73313,35935,1
73314,37140,1
73315,36676,1
73316,35457,1
73317,31283,1
73318,36273,1
73319,35503,1
73320,35047,1
73321,37127,1
73322,38183,1
73323,37042,1
73324,37086,1
73325,38716,1
73326,39851,1
73327,38391,1
73328,38063,1
73329,40626,1
73330,25166,1
73331,25726,1
73332,25318,1
73333,25549,1
73334,25184,1
73335,24082,1
73336,24534,1
73337,25304,1
73338,24837,1
73339,25539,1
73340,25546,1
73341,25641,1
73342,25061,1
73343,25753,1
73344,25618,1
73345,25881,1
73346,25351,1
73347,25993,1
73348,25982,1
73349,30262,1
73350,32160,1
73351,28476,1
73352,26857,1
73353,27730,1
73354,29660,1
73355,26713,1
73356,25858,1
73357,30441,1
73358,32196,1
73359,29435,1
73360,28594,1
73361,32099,1
73362,33803,1
73363,30200,1
73364,28723,1
73365,32364,1
73366,1418410,1.092
73367,1462442,1.092666667
73368,1467604,1.084666667
73369,1469702,1.085333333
73370,1456830,1.081333333
73371,1331434,1.070666667
73372,1382394,1.071333333
73373,1393706,1.074666667
73374,1398892,1.068
73375,1464638,1.064
73376,1486254,1.064666667
73377,1502350,1.054666667
73378,1480616,1.058666667
73379,1518772,1.064
73380,1526870,1.069333333
73381,1526678,1.06
73382,1510946,1.066
73383,1552156,1.066
73384,782740,2.572666667
73385,798770,2.583333333
73386,797286,2.63
73387,798866,2.588666667
73388,772874,2.611333333
73389,707426,2.572
73390,744730,2.609333333
73391,745172,2.634
73392,739862,2.637333333
73393,758070,2.646666667
73394,766752,2.690666667
73395,775940,2.668
73396,762194,2.694666667
73397,784354,2.678
73398,782774,2.666
73399,780112,2.627333333
73400,772244,2.635333333
73401,782678,2.638
73402,1646668,1.163333333
73403,1690664,1.192
73404,1666162,1.181333333
73405,1690424,1.17
73406,1637004,1.164666667
73407,1402388,1.219333333
73408,1469948,1.180666667
73409,1553308,1.146
73410,1518760,1.155333333
73411,1583204,1.167333333
73412,1594448,1.181333333
73413,1630390,1.17
73414,1592846,1.179333333
73415,1642568,1.192
73416,1632940,1.211333333
73417,1637752,1.212
73418,1590968,1.198
73419,1628944,1.207333333
73420,1229826,0.89
73421,1249200,0.894
73422,1220344,0.872
73423,1257714,0.894666667
73424,1237006,0.89
73425,1148220,0.870666667
73426,1177184,0.863333333
73427,1230454,0.882666667
73428,1218110,0.877333333
73429,1239402,0.88
73430,1218024,0.855333333
73431,1268658,0.882666667
73432,1263032,0.876
73433,1282126,0.884666667
73434,1258840,0.861333333
73435,1298332,0.884666667
73436,1291910,0.874
73437,1310798,0.878
73438,285858,0.8
73439,290362,0.8
73440,285792,0.808666667
73441,285650,0.805333333
73442,277686,0.807333333
73443,252626,0.795333333
73444,266602,0.799333333
73445,270258,0.800666667
73446,266530,0.800666667
73447,272902,0.798
73448,272124,0.799333333
73449,279378,0.792
73450,276100,0.792666667
73451,281356,0.798666667
73452,278384,0.805333333
73453,279712,0.802666667
73454,279874,0.799333333
73455,286168,0.796
73456,60666,1
73457,61987,1
73458,62669,1
73459,61742,1
73460,60883,1
73461,55388,1
73462,59264,1
73463,60125,1
73464,58699,1
73465,59735,1
73466,60379,1
73467,59895,1
73468,58857,1
73469,60198,1
73470,60777,1
73471,62613,1
73472,59326,1
73473,61516,1
73474,405030,2.188666667
73475,406848,2.177333333
73476,409094,2.237333333
73477,415078,2.217333333
73478,405996,2.251333333
73479,357314,2.358
73480,392238,2.413333333
73481,378364,2.246666667
73482,370828,2.256666667
73483,390926,2.373333333
73484,391084,2.359333333
73485,390884,2.276666667
73486,382956,2.289333333
73487,328800,0.428666667
73488,406246,2.448
73489,333168,0.429333333
73490,331621,0.432
73491,341017,0.43
73492,78164,1
73493,77792,1
73494,76543,1
73495,78694,1
73496,78137,1
73497,70413,1
73498,73258,1
73499,76627,1
73500,76186,1
73501,76351,1
73502,76313,1
73503,79573,1
73504,79852,1
73505,79794,1
73506,80120,1
73507,83910,1
73508,83253,1
73509,83518,1
73510,290752,1.072
73511,296774,1.075333333
73512,294240,1.092
73513,297122,1.072666667
73514,290914,1.072666667
73515,270400,1.05
73516,279948,1.063333333
73517,284644,1.043333333
73518,278922,1.042666667
73519,283262,1.05
73520,285082,1.052666667
73521,290590,1.042
73522,288110,1.040666667
73523,294940,1.036
73524,297598,1.048666667
73525,301224,1.032
73526,301596,1.020666667
73527,304022,1.026666667
73528,49176,1
73529,44491,1
73530,46774,1
73531,46546,1
73532,49671,1
73533,36952,1
73534,42687,1
73535,42946,1
73536,44850,1
73537,42935,1
73538,45053,1
73539,44978,1
73540,49004,1
73541,45123,1
73542,47355,1
73543,46827,1
73544,51326,1
73545,47404,1
73546,52278,1
73547,51082,1
73548,49677,1
73549,52666,1
73550,51100,1
73551,45866,1
73552,46709,1
73553,49580,1
73554,49781,1
73555,50035,1
73556,48878,1
73557,51700,1
73558,51479,1
73559,51986,1
73560,51170,1
73561,55280,1
73562,55065,1
73563,55111,1
73564,23573,1
73565,23939,1
73566,23537,1
73567,23947,1
73568,23422,1
73569,22742,1
73570,22943,1
73571,23559,1
73572,22747,1
73573,22903,1
73574,22820,1
73575,22831,1
73576,22534,1
73577,22961,1
73578,22613,1
73579,23127,1
73580,22640,1
73581,23039,1
73582,62706,1
73583,64819,1
73584,64530,1
73585,64120,1
73586,62473,1
73587,56432,1
73588,59543,1
73589,60667,1
73590,57848,1
73591,60766,1
73592,60998,1
73593,62025,1
73594,60861,1
73595,62443,1
73596,63074,1
73597,63184,1
73598,61875,1
73599,63190,1
73600,99396,1
73601,102025,1
73602,102259,1
73603,102591,1
73604,100133,1
73605,90951,1
73606,95984,1
