id,area_code,establishments,total_employed,total_wages,taxable_wage
73436,C4418,29688,1291910,5577052100,2577692192
73437,C4418,30206,1310798,5694671068,749172940
73438,C4422,5000,285858,1007542722,508774934
73439,C4422,5030,290362,1017671626,166937486
73440,C4422,5038,285792,970330666,96220232
73441,C4422,5020,285650,1022875080,81761540
73442,C4422,5012,277686,1013584704,513959940
73443,C4422,4988,252626,919773748,133108184
73444,C4422,5038,266602,959790064,89247026
73445,C4422,5052,270258,1093706160,85826388
73446,C4422,5024,266530,991319656,510186166
73447,C4422,5090,272902,1047616182,158800692
73448,C4422,5138,272124,1045846116,114128948
73449,C4422,5144,279378,1233202592,109667188
73450,C4422,5126,276100,1099908758,559920064
73451,C4422,5160,281356,1126302920,165903402
73452,C4422,5206,278384,1176396968,121360798
73453,C4422,5248,279712,1183232428,92886362
73454,C4422,5260,279874,1191036180,578879210
73455,C4422,5276,286168,1172160614,147020336
73456,C4426,946,60666,192225443,76536338
73457,C4426,956,61987,192509257,43325917
73458,C4426,967,62669,196952516,27056268
73459,C4426,974,61742,203905302,20825040
73460,C4426,971,60883,206413099,77922626
73461,C4426,972,55388,192390447,37377561
73462,C4426,985,59264,198129263,24644434
73463,C4426,987,60125,214683574,21928472
73464,C4426,974,58699,196207656,71591903
73465,C4426,987,59735,204450529,42580419
73466,C4426,1000,60379,210361467,26930645
73467,C4426,1000,59895,223348237,23221503
73468,C4426,1002,58857,211503746,77165462
73469,C4426,1016,60198,214042413,41931559
73470,C4426,1033,60777,229460177,27672618
73471,C4426,1052,62613,233730501,22487576
73472,C4426,1062,59326,228260214,82596098
73473,C4426,1076,61516,226699885,40885425
73474,C4430,7196,405030,1761990208,522436896
73475,C4430,7180,406848,1755129426,179424238
73476,C4430,7192,409094,1801966092,106619264
73477,C4430,7260,415078,1851843532,87720456
73478,C4430,7278,405996,1788638318,528453636
73479,C4430,7252,357314,1703657068,129571766
73480,C4430,7320,392238,1802666546,95126516
73481,C4430,7304,378364,1884371840,74475428
73482,C4430,7224,370828,1734564954,487812540
73483,C4430,7240,390926,1793466284,167150482
73484,C4430,7228,391084,1907218048,109318938
73485,C4430,7256,390884,2020337444,103454844
73486,C4430,7248,382956,1839247536,530501066
73487,C4430,7286,328800,1560061191,169480124
73488,C4430,7286,406246,2070666442,114197354
73489,C4430,7272,333168,1612289971,85986795
73490,C4430,7250,331621,1574793508,556865156
73491,C4430,7352,341017,1625577834,154354286
73492,C4434,1512,78164,230578996,109173860
73493,C4434,1519,77792,224738590,43051331
73494,C4434,1531,76543,235282344,26348544
73495,C4434,1546,78694,241424520,24040021
73496,C4434,1578,78137,239124942,108185213
73497,C4434,1581,70413,221147391,37120606
73498,C4434,1619,73258,239168485,34532501
73499,C4434,1641,76627,273412394,26052795
73500,C4434,1646,76186,239634685,107388787
73501,C4434,1660,76351,242625805,43722298
73502,C4434,1674,76313,267169607,40963627
73503,C4434,1702,79573,299007726,29076498
73504,C4434,1738,79852,268693759,123051728
73505,C4434,1771,79794,287106223,45297155
73506,C4434,1825,80120,306160076,32254121
73507,C4434,1865,83910,317024022,27245685
73508,C4434,1892,83253,299867968,133824549
73509,C4434,1918,83518,297738084,47414107
73510,C4442,7076,290752,1007089424,458167772
73511,C4442,7134,296774,1028538736,122017466
73512,C4442,7162,294240,1037605936,78494888
73513,C4442,7136,297122,1089822990,67734988
73514,C4442,7034,290914,1038810730,461517444
73515,C4442,7072,270400,1016396854,103481514
73516,C4442,7086,279948,1033128222,72913336
73517,C4442,7096,284644,1155773200,71135084
73518,C4442,7110,278922,1033176694,453369710
73519,C4442,7150,283262,1084924048,120543112
73520,C4442,7310,285082,1137836858,85345226
73521,C4442,7388,290590,1260298614,87297588
73522,C4442,7494,288110,1172415988,496309800
73523,C4442,7662,294940,1193720710,133747558
73524,C4442,7926,297598,1288754236,96442198
73525,C4442,8030,301224,1314781628,84275606
73526,C4442,8228,301596,1315175108,541047994
73527,C4442,8350,304022,1288918328,119611104
73528,C4446,1828,49176,181078562,114779403
73529,C4446,1856,44491,164442747,47325034
73530,C4446,1881,46774,179256149,36411211
73531,C4446,1876,46546,187132664,28486815
73532,C4446,1886,49671,190287923,122628684
73533,C4446,1889,36952,157268841,40684200
73534,C4446,1913,42687,178180925,33624696
73535,C4446,1939,42946,197929975,28444607
73536,C4446,1961,44850,183844046,111523532
73537,C4446,2003,42935,184280294,52868818
73538,C4446,2007,45053,198236267,39610809
73539,C4446,2013,44978,225149859,33938086
73540,C4446,2060,49004,220689825,143676321
73541,C4446,2090,45123,207415285,69412403
73542,C4446,2127,47355,233370604,49951815
73543,C4446,2164,46827,240355994,38709632
73544,C4446,2220,51326,257514592,174752395
73545,C4446,2185,47404,222706378,82820820
73546,C4450,1162,52278,156185099,80088032
73547,C4450,1160,51082,157128093,26234391
73548,C4450,1171,49677,153808352,16636452
73549,C4450,1190,52666,172513747,14481401
73550,C4450,1184,51100,155307131,77241061
73551,C4450,1181,45866,151806515,21740632
73552,C4450,1184,46709,150595277,13948458
73553,C4450,1198,49580,177394613,13327723
73554,C4450,1211,49781,157949918,74837548
73555,C4450,1214,50035,167994072,25161572
73556,C4450,1233,48878,167327902,17153459
73557,C4450,1227,51700,194633840,15843424
73558,C4450,1243,51479,172443929,82869390
73559,C4450,1249,51986,184809775,25338656
73560,C4450,1254,51170,189360000,17226978
73561,C4450,1259,55280,213099651,15220049
73562,C4450,1263,55065,201672914,91451228
73563,C4450,1264,55111,203758649,24204479
73564,C4454,650,23573,80248458,40199726
73565,C4454,646,23939,75849259,21121608
73566,C4454,647,23537,86654522,13648080
73567,C4454,649,23947,84909440,11947230
73568,C4454,648,23422,82647979,41926959
73569,C4454,646,22742,77487708,21130034
73570,C4454,661,22943,88628527,13285804
73571,C4454,656,23559,89644725,12060863
73572,C4454,653,22747,83880652,41087580
73573,C4454,657,22903,82194277,21653499
73574,C4454,664,22820,93921607,14301138
73575,C4454,662,22831,94503851,13775455
73576,C4454,669,22534,90261010,47121177
73577,C4454,674,22961,84224297,26855847
73578,C4454,681,22613,94553820,16472158
73579,C4454,682,23127,98492075,14302455
73580,C4454,695,22640,91729887,51718492
73581,C4454,687,23039,92913682,32119996
73582,C4458,1221,62706,216520494,115382650
73583,C4458,1209,64819,206732112,55870624
73584,C4458,1205,64530,215031658,29308267
73585,C4458,1205,64120,219754048,23029369
73586,C4458,1184,62473,225926166,116709017
73587,C4458,1178,56432,191159597,46718728
73588,C4458,1171,59543,209983908,25231306
73589,C4458,1174,60667,234241186,24562876
73590,C4458,1165,57848,222670349,115122571
73591,C4458,1178,60766,223893170,52536024
73592,C4458,1186,60998,231562672,29261835
73593,C4458,1188,62025,255991092,25734270
73594,C4458,1172,60861,244322428,130872132
73595,C4458,1181,62443,241482074,52374073
73596,C4458,1185,63074,258467368,29958016
73597,C4458,1199,63184,263416674,22604559
73598,C4458,1184,61875,266468463,141157425
73599,C4458,1199,63190,262908130,49624753
73600,C4462,1768,99396,390683431,218690891
73601,C4462,1792,102025,383627065,87521225
73602,C4462,1809,102259,365543356,49840940
73603,C4462,1836,102591,400222930,36491025
73604,C4462,1808,100133,405440640,223462424
73605,C4462,1803,90951,377394003,78035210
73606,C4462,1810,95984,366915961,43674206
73607,C4462,1819,97332,422033113,32548812
73608,C4462,1784,94658,398668139,218373625
73609,C4462,1807,97237,407952255,83869386
73610,C4462,1836,98523,403340577,50274423
73611,C4462,1858,98958,450429401,39694455
73612,C4462,1837,96204,435783660,236260327
73613,C4462,1838,98067,428569217,82196806
73614,C4462,1849,100112,442475012,55434201
73615,C4462,1845,100153,440374675,36674341
73616,C4462,1889,97260,477858146,251436944
73617,C4462,1918,99267,440790940,75206185
73618,C4466,2022,100712,340176759,247277276
73619,C4466,2033,101006,355160964,140115912
73620,C4466,2057,99093,355804305,78598369
73621,C4466,2073,102447,384250111,58743176
73622,C4466,2052,100109,347876016,249762265
73623,C4466,2045,91692,343786004,131267064
73624,C4466,2052,94359,336524503,71681800
73625,C4466,2057,97676,374640892,53217555
73626,C4466,2060,95163,342843179,251631062
73627,C4466,2076,96700,364330943,164009463
73628,C4466,2087,96764,360129469,96560869
73629,C4466,2097,99822,396883568,73546169
73630,C4466,2134,99282,374635012,272785585
73631,C4466,2154,99763,391405981,172267667
73632,C4466,2196,100672,406682492,117025633
73633,C4466,2222,103091,418386965,77959080
73634,C4466,2245,102760,426784264,310689502
73635,C4466,2291,103512,415204577,174654399
73636,C4470,36460,1505180,5923593774,2219691926
73637,C4470,36742,1554208,6279507284,653576946
73638,C4470,37092,1556248,6316476702,503680882
73639,C4470,37422,1579282,6801705988,415745784
73640,C4470,37432,1555570,6360580110,2340241112
73641,C4470,37408,1454102,6361653780,594097428
73642,C4470,37836,1497996,6597553904,477715008
73643,C4470,38234,1555514,7668705966,554896002
73644,C4470,38054,1521436,6589052022,2390497382
73645,C4470,38426,1578676,7323504094,707281370
73646,C4470,38924,1589892,7451790860,571080572
73647,C4470,39536,1643814,8317083288,550495966
73648,C4470,38806,1648604,7393080372,2673495188
73649,C4470,39852,1689090,7995817876,708695808
73650,C4470,40876,1693860,8452376434,569979502
73651,C4470,41626,1692470,8579634012,440445028
73652,C4470,42386,1650994,8100178380,2713078210
73653,C4470,41986,1702154,8292099028,667474488
73654,C4474,657,32709,112705270,83567020
73655,C4474,658,33305,117839172,74415149
73656,C4474,660,32572,115363423,52770313
73657,C4474,669,33857,127799917,30088825
73658,C4474,667,33718,119853763,89806134
73659,C4474,665,31998,119684566,75620568
73660,C4474,663,31989,122143974,56377327
73661,C4474,661,32578,138299375,26665847
73662,C4474,665,32164,118505709,89401559
73663,C4474,663,32611,128781428,82295501
73664,C4474,658,32152,126358574,58176941
73665,C4474,655,32741,144959477,28836939
73666,C4474,652,32154,128312208,97387319
73667,C4474,646,32534,131461507,83534972
73668,C4474,645,32095,132733494,60828729
73669,C4474,644,33123,145585458,29532483
73670,C4474,623,32832,138103449,105488547
73671,C4474,621,33428,138532517,89852467
73672,C4478,5380,71011,226090375,116439369
73673,C4478,5328,71601,217262645,33464297
73674,C4478,5359,70510,216290502,24608439
73675,C4478,5065,69161,232876806,18026874
73676,C4478,3020,63145,220368375,108789298
73677,C4478,2950,55078,189914876,22816507
73678,C4478,3142,60872,210000425,21785626
73679,C4478,3041,60736,243642594,16328793
73680,C4478,3018,59622,220390840,112624612
73681,C4478,2922,60564,219642576,30741939
73682,C4478,2902,61011,229297181,23894419
73683,C4478,2885,61164,256773894,19524699
73684,C4478,2920,61547,249455780,121053969
73685,C4478,2956,63250,241080883,32300751
73686,C4478,2982,64309,260103854,25086873
73687,C4478,3010,65017,264641221,19916793
73688,C4478,3032,63489,274846174,127237123
73689,C4478,3050,64742,255358867,31044281
73690,C4486,877,38426,124991127,67321102
73691,C4486,874,38946,126674123,19372048
73692,C4486,881,38752,129030512,12576379
73693,C4486,888,39353,137730052,11197888
73694,C4486,873,38893,133415231,69343767
73695,C4486,871,37394,132124205,18639801
73696,C4486,872,37942,128838363,10900379
73697,C4486,876,38918,144727317,11428487
73698,C4486,884,38293,133481080,66873410
73699,C4486,902,38687,142334362,20780723
73700,C4486,922,38996,151407171,13840006
73701,C4486,939,40213,170106854,14884452
73702,C4486,953,40317,152677056,78806802
73703,C4486,954,40569,157211877,20549847
73704,C4486,951,40503,169449634,14332478
73705,C4486,959,40443,175542900,11500806
73706,C4486,972,41939,177354877,82690382
73707,C4486,980,42384,178731699,19552996
73708,C4490,323,18216,50994954,31140814
73709,C4490,323,18166,52697621,11095904
73710,C4490,329,17847,50119570,5277881
73711,C4490,334,17246,50707965,4495105
73712,C4490,336,16538,46542262,27186075
73713,C4490,338,14305,39035994,7191766
73714,C4490,340,15189,41522011,5513149
73715,C4490,349,14826,47313433,3871381
73716,C4490,355,14973,44261023,24537772
73717,C4490,347,15041,47413767,9124177
73718,C4490,346,15067,47833798,6395439
73719,C4490,356,15115,53355786,4488307
73720,C4490,358,14832,47491848,24812928
73721,C4490,364,14758,49137224,7839998
73722,C4490,367,14598,49402720,4766223
73723,C4490,375,14440,49781168,3240280
73724,C4490,367,14517,49516190,24624272
73725,C4490,371,14626,49072547,7164915
73726,C4492,2971,93936,365155291,286095748
73727,C4492,2993,78378,298073133,180284741
73728,C4492,3012,81640,336868031,145528720
73729,C4492,3103,83422,348307855,109099214
73730,C4492,3028,95804,382127362,306421604
73731,C4492,3068,61918,268341445,152132342
73732,C4492,3140,71592,308650475,134108403
73733,C4492,3224,77626,378714457,116617272
73734,C4492,3200,86293,371084343,286774292
73735,C4492,3309,81648,350877722,210596945
73736,C4492,3380,79743,376947169,171283300
73737,C4492,3483,82306,450468104,139803366
73738,C4492,3451,92854,450741231,348964588
73739,C4492,3547,87194,413413881,252059573
73740,C4492,3598,85166,447971030,202946859
73741,C4492,3635,87596,513567114,154212519
73742,C4492,3561,100864,520514820,415469158
73743,C4492,3582,90028,450515122,273054583
73744,C4494,4164,221958,727876594,420709938
73745,C4494,4156,225010,737471550,192459788
73746,C4494,4208,223488,735129074,107253884
73747,C4494,4198,223800,780107470,84513166
73748,C4494,4202,223114,746231772,427536950
73749,C4494,4238,205750,702010378,174754144
73750,C4494,4278,210882,722014766,97929610
73751,C4494,4320,215590,840416138,86501312
73752,C4494,4350,216318,756032500,435804010
73753,C4494,4276,217680,783715332,205006474
73754,C4494,4314,215474,803222654,113512762
73755,C4494,4354,218276,901073966,102444972
73756,C4494,4498,218486,827374068,473365728
73757,C4494,4408,219790,860461912,203107332
73758,C4494,4428,219264,895346088,117422794
73759,C4494,4500,218970,905040138,92033266
73760,C4494,4506,210492,898479354,489351866
73761,C4494,4508,211932,875429678,180760990
73762,C4498,1860,80293,281308778,153222477
73763,C4498,1857,84800,285420788,53695920
73764,C4498,1849,85480,284252415,33820353
73765,C4498,1854,81828,290284023,22864550
73766,C4498,1841,79702,295846353,157971256
73767,C4498,1835,71906,269595144,44178842
73768,C4498,1848,78558,282466481,31076386
73769,C4498,1865,77629,320298282,26348360
73770,C4498,1849,75433,278095329,149236576
73771,C4498,1853,78987,295362127,52281021
73772,C4498,1862,79752,302335882,36091069
73773,C4498,1858,78556,329065196,29406715
73774,C4498,1850,77659,308645960,165031084
73775,C4498,1840,81501,321506471,52331668
73776,C4498,1845,82253,343033251,37398976
73777,C4498,1843,79907,329370972,26161474
73778,C4498,1836,78572,361923101,181819313
73779,C4498,1854,82557,333969431,49214649
73780,C4500,718,29396,114919039,18054927
73781,C4500,729,29451,116705550,6700298
73782,C4500,737,29601,121967514,4919381
73783,C4500,750,31686,127701375,7798527
73784,C4500,733,27775,112056300,16769286
73785,C4500,734,27369,118153417,5030448
73786,C4500,748,27873,135422283,4073512
73787,C4500,745,28644,141230716,5713029
73788,C4500,736,27153,125113933,16590113
73789,C4500,736,28453,131873136,5487956
73790,C4500,739,28043,131829139,4411097
73791,C4500,738,28383,133831842,5471627
73792,C4500,704,27269,116807382,18176105
73793,C4500,718,27821,131179607,5601580
73794,C4500,731,28166,128367446,4116218
73795,C4500,749,28052,130893402,4830904
73796,C4500,764,25900,118651741,17790575
73797,C4500,751,26835,128189564,5711775
73798,C4502,409,18283,68339653,30462970
73799,C4502,410,18753,69011851,9096022
73800,C4502,417,19358,71381109,7267232
73801,C4502,416,19394,75066084,5624413
73802,C4502,420,19452,74968863,33885746
73803,C4502,416,18472,69470959,8598237
73804,C4502,417,18727,70432608,6793934
73805,C4502,419,18304,75624742,5255189
73806,C4502,414,18611,71158261,31635179
73807,C4502,417,18590,76962672,9953729
73808,C4502,415,18976,78389443,6769316
73809,C4502,414,19796,88880626,7863671
73810,C4502,421,18195,74506757,32559808
73811,C4502,427,18182,77070765,8420511
73812,C4502,431,18012,81351679,5786423
73813,C4502,425,18104,83043917,4911425
73814,C4502,429,18303,84651071,32900015
73815,C4502,419,18400,85646260,7641630
73816,C4506,32838,1792748,7816311340,3175792024
73817,C4506,33270,1839114,7852643518,1028833842
73818,C4506,33320,1804658,7570791858,632279260
73819,C4506,33450,1839984,8299689214,485649148
73820,C4506,33154,1790144,7992064874,3252476798
73821,C4506,33064,1550534,7253341856,763932744
73822,C4506,33196,1623458,7400726386,561726308
73823,C4506,33304,1692462,8586231090,487110868
73824,C4506,32848,1649018,7666015700,3111426390
73825,C4506,32774,1696628,8359197714,1020760710
73826,C4506,32846,1670250,8148041548,667212268
73827,C4506,33574,1743364,9378907794,593012060
